Genesis/Genesis_34-6,Hamor the father of Shechem went out to Jacob to talk with him.,4.0
Genesis/Genesis_34-7,"The sons of Jacob came in from the field when they heard it. The men were grieved, and they were very angry, because he had done folly in Israel in lying with Jacob's daughter; a which thing ought not to be done.",11.7
Genesis/Genesis_34-8,"Hamor talked with them, saying, ""The soul of my son, Shechem, longs for your daughter. Please give her to him as a wife.",8.4
Genesis/Genesis_34-9,"Make marriages with us. Give your daughters to us, and take our daughters for yourselves.",5.6
Genesis/Genesis_34-10,"You shall dwell with us, and the land will be before you. Live and trade in it, and get possessions in it.""",6.6
Genesis/Genesis_34-11,"Shechem said to her father and to her brothers, ""Let me find favor in your eyes, and whatever you will tell me I will give.",7.7
Genesis/Genesis_34-12,"Ask me a great amount for a dowry, and I will give whatever you ask of me, but give me the young lady as a wife.""",6.9
Genesis/Genesis_34-13,"The sons of Jacob answered Shechem and Hamor his father with deceit, and spoke, because he had defiled Dinah their sister,",8.1
Genesis/Genesis_34-14,"and said to them, ""We can't do this thing, to give our sister to one who is uncircumcised; for that is a reproach to us.",7.8
Genesis/Genesis_34-15,"Only on this condition will we consent to you. If you will be as we are, that every male of you be circumcised;",7.0
Genesis/Genesis_34-16,"then will we give our daughters to you, and we will take your daughters to us, and we will dwell with you, and we will become one people.",7.5
Genesis/Genesis_34-17,"But if you will not listen to us, to be circumcised, then we will take our sister, and we will be gone.""",6.1
Genesis/Genesis_34-18,"Their words pleased Hamor and Shechem, Hamor's son.",4.0
Genesis/Genesis_34-19,"The young man didn't wait to do this thing, because he had delight in Jacob's daughter, and he was honored above all the house of his father.",7.6
Genesis/Genesis_34-20,"Hamor and Shechem, his son, came to the gate of their city, and talked with the men of their city, saying,",5.6
Genesis/Genesis_34-21,"""These men are peaceful with us. Therefore let them live in the land and trade in it. For behold, the land is large enough for them. Let us take their daughters to us for wives, and let us give them our daughters.",11.9
Genesis/Genesis_34-22,"Only on this condition will the men consent to us to live with us, to become one people, if every male among us is circumcised, as they are circumcised.",10.3
Genesis/Genesis_34-23,"Won't their livestock and their possessions and all their animals be ours? Only let us give our consent to them, and they will dwell with us.""",9.0
Genesis/Genesis_34-24,"All who went out of the gate of his city listened to Hamor, and to Shechem his son; and every male was circumcised, all who went out of the gate of his city.",10.7
Genesis/Genesis_34-25,"It happened on the third day, when they were sore, that two of Jacob's sons, Simeon and Levi, Dinah's brothers, each took his sword, came upon the unsuspecting city, and killed all the males.",12.8
Genesis/Genesis_34-26,"They killed Hamor and Shechem, his son, with the edge of the sword, and took Dinah out of Shechem's house, and went away.",7.0
Genesis/Genesis_34-27,"Jacob's sons came on the dead, and plundered the city, because they had defiled their sister.",5.7
Genesis/Genesis_34-28,"They took their flocks, their herds, their donkeys, that which was in the city, that which was in the field,",6.5
Genesis/Genesis_34-29,"and all their wealth. They took captive all their little ones and their wives, and took as plunder everything that was in the house.",7.2
Genesis/Genesis_34-30,"Jacob said to Simeon and Levi, ""You have troubled me, to make me odious to the inhabitants of the land, among the Canaanites and the Perizzites. I am few in number. They will gather themselves together against me and strike me, and I will be destroyed, I and my house.""",17.3
Genesis/Genesis_34-31,"They said, ""Should he deal with our sister as with a prostitute?""",5.6
Genesis/Genesis_35-1,"God said to Jacob, ""Arise, go up to Bethel, and live there. Make there an altar to God, who appeared to you when you fled from the face of Esau your brother.""",11.8
Genesis/Genesis_35-2,"Then Jacob said to his household, and to all who were with him, ""Put away the foreign gods that are among you, purify yourselves, change your garments.",9.3
Genesis/Genesis_35-3,"Let us arise, and go up to Bethel. I will make there an altar to God, who answered me in the day of my distress, and was with me in the way which I went.""",9.2
Genesis/Genesis_35-4,"They gave to Jacob all the foreign gods which were in their hands, and the rings which were in their ears; and Jacob hid them under the oak which was by Shechem.",9.2
Genesis/Genesis_35-5,"They traveled, and a terror of God was on the cities that were around them, and they didn't pursue the sons of Jacob.",7.5
Genesis/Genesis_35-6,"So Jacob came to Luz (that is, Bethel), which is in the land of Canaan, he and all the people who were with him.",7.5
Genesis/Genesis_35-7,"He built an altar there, and called the place El Beth El; because there God was revealed to him, when he fled from the face of his brother.",8.8
Genesis/Genesis_35-8,"Deborah, Rebekah's nurse, died, and she was buried below Bethel under the oak; and the name of it was called Allon Bacuth.",9.1
Genesis/Genesis_35-9,"God appeared to Jacob again, when he came from Paddan Aram, and blessed him.",5.0
Genesis/Genesis_35-10,"God said to him, ""Your name is Jacob. Your name shall not be Jacob any more, but your name will be Israel."" He named him Israel.",9.4
Genesis/Genesis_35-11,"God said to him, ""I am God Almighty. Be fruitful and multiply. A nation and a company of nations will be from you, and kings will come out of your body.",11.3
Genesis/Genesis_35-12,"The land which I gave to Abraham and Isaac, I will give it to you, and to your seed after you will I give the land.""",6.6
Genesis/Genesis_35-13,God went up from him in the place where he spoke with him.,3.5
Genesis/Genesis_35-14,"Jacob set up a pillar in the place where he spoke with him, a pillar of stone. He poured out a drink offering on it, and poured oil on it.",8.4
Genesis/Genesis_35-15,"Jacob called the name of the place where God spoke with him ""Bethel.""",4.6
Genesis/Genesis_35-16,"They traveled from Bethel. There was still some distance to come to Ephrath, and Rachel travailed. She had hard labor.",8.1
Genesis/Genesis_35-17,"When she was in hard labor, the midwife said to her, ""Don't be afraid, for now you will have another son.""",7.8
Genesis/Genesis_35-18,"It happened, as her soul was departing (for she died), that she named him Benoni, but his father named him Benjamin.",9.7
Genesis/Genesis_35-19,"Rachel died, and was buried in the way to Ephrath (the same is Bethlehem).",4.4
Genesis/Genesis_35-20,Jacob set up a pillar on her grave. The same is the Pillar of Rachel's grave to this day.,6.8
Genesis/Genesis_35-21,"Israel traveled, and spread his tent beyond the tower of Eder.",4.9
Genesis/Genesis_35-22,"It happened, while Israel lived in that land, that Reuben went and lay with Bilhah, his father's concubine, and Israel heard of it. Now the sons of Jacob were twelve.",11.4
Genesis/Genesis_35-23,"The sons of Leah: Reuben (Jacob's firstborn), Simeon, Levi, Judah, Issachar, and Zebulun.",7.9
Genesis/Genesis_35-24,The sons of Rachel: Joseph and Benjamin.,3.5
Genesis/Genesis_35-25,The sons of Bilhah (Rachel's handmaid): Dan and Naphtali.,4.6
Genesis/Genesis_35-26,"The sons of Zilpah (Leah's handmaid): Gad and Asher. These are the sons of Jacob, who were born to him in Paddan Aram.",8.8
Genesis/Genesis_35-27,"Jacob came to Isaac his father, to Mamre, to Kiriath Arba (which is Hebron), where Abraham and Isaac lived as foreigners.",9.0
Genesis/Genesis_35-28,The days of Isaac were one hundred eighty years.,3.8
Genesis/Genesis_35-29,"Isaac gave up the spirit, and died, and was gathered to his people, old and full of days. Esau and Jacob, his sons, buried him.",10.2
Genesis/Genesis_36-1,"Now this is the history of the generations of Esau (that is, Edom).",6.0
Genesis/Genesis_36-2,"Esau took his wives from the daughters of Canaan: Adah the daughter of Elon, the Hittite; and Oholibamah the daughter of Anah, the daughter of Zibeon, the Hivite;",11.2
Genesis/Genesis_36-3,"and Basemath, Ishmael's daughter, sister of Nebaioth.",4.4
Genesis/Genesis_36-4,Adah bore to Esau Eliphaz. Basemath bore Reuel.,4.8
Genesis/Genesis_36-5,"Oholibamah bore Jeush, Jalam, and Korah. These are the sons of Esau, who were born to him in the land of Canaan.",7.7
Genesis/Genesis_36-6,"Esau took his wives, his sons, his daughters, and all the members of his household, with his livestock, all his animals, and all his possessions, which he had gathered in the land of Canaan, and went into a land away from his brother Jacob.",14.0
Genesis/Genesis_36-7,"For their substance was too great for them to dwell together, and the land of their travels couldn't bear them because of their livestock.",7.3
Genesis/Genesis_36-8,Esau lived in the hill country of Seir. Esau is Edom.,5.1
Genesis/Genesis_36-9,This is the history of the generations of Esau the father of the Edomites in the hill country of Seir:,6.5
Genesis/Genesis_36-10,"these are the names of Esau's sons: Eliphaz, the son of Adah, the wife of Esau; and Reuel, the son of Basemath, the wife of Esau.",9.3
Genesis/Genesis_36-11,"The sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz.",5.3
Genesis/Genesis_36-12,"Timna was concubine to Eliphaz, Esau's son; and she bore to Eliphaz Amalek. These are the sons of Adah, Esau's wife.",8.7
Genesis/Genesis_36-13,"These are the sons of Reuel: Nahath, Zerah, Shammah, and Mizzah. These were the sons of Basemath, Esau's wife.",8.1
Genesis/Genesis_36-14,"These were the sons of Oholibamah, the daughter of Anah, the daughter of Zibeon, Esau's wife: she bore to Esau Jeush, Jalam, and Korah.",10.1
Genesis/Genesis_36-15,"These are the chiefs of the sons of Esau: the sons of Eliphaz the firstborn of Esau: chief Teman, chief Omar, chief Zepho, chief Kenaz,",10.2
Genesis/Genesis_36-16,"chief Korah, chief Gatam, chief Amalek: these are the chiefs who came of Eliphaz in the land of Edom; these are the sons of Adah.",8.4
Genesis/Genesis_36-17,"These are the sons of Reuel, Esau's son: chief Nahath, chief Zerah, chief Shammah, chief Mizzah: these are the chiefs who came of Reuel in the land of Edom; these are the sons of Basemath, Esau's wife.",14.6
Genesis/Genesis_36-18,"These are the sons of Oholibamah, Esau's wife: chief Jeush, chief Jalam, chief Korah: these are the chiefs who came of Oholibamah the daughter of Anah, Esau's wife.",12.7
Genesis/Genesis_36-19,"These are the sons of Esau (that is, Edom), and these are their chiefs.",5.5
Genesis/Genesis_36-20,"These are the sons of Seir the Horite, the inhabitants of the land: Lotan, Shobal, Zibeon, Anah,",8.7
Genesis/Genesis_36-21,"Dishon, Ezer, and Dishan. These are the chiefs who came of the Horites, the children of Seir in the land of Edom.",7.6
Genesis/Genesis_36-22,The children of Lotan were Hori and Heman. Lotan's sister was Timna.,5.2
Genesis/Genesis_36-23,"These are the children of Shobal: Alvan, Manahath, Ebal, Shepho, and Onam.",7.0
Genesis/Genesis_36-24,"These are the children of Zibeon: Aiah and Anah. This is Anah who found the hot springs in the wilderness, as he fed the donkeys of Zibeon his father.",10.2
Genesis/Genesis_36-25,"These are the children of Anah: Dishon and Oholibamah, the daughter of Anah.",5.6
Genesis/Genesis_36-26,"These are the children of Dishon: Hemdan, Eshban, Ithran, and Cheran.",5.5
Genesis/Genesis_36-27,"These are the children of Ezer: Bilhan, Zaavan, and Akan.",4.8
Genesis/Genesis_36-28,These are the children of Dishan: Uz and Aran.,3.7
Genesis/Genesis_36-29,"These are the chiefs who came of the Horites: chief Lotan, chief Shobal, chief Zibeon, chief Anah,",7.2
Genesis/Genesis_36-30,"chief Dishon, chief Ezer, and chief Dishan: these are the chiefs who came of the Horites, according to their chiefs in the land of Seir.",9.3
Genesis/Genesis_36-31,"These are the kings who reigned in the land of Edom, before any king reigned over the children of Israel.",6.4
Genesis/Genesis_36-32,"Bela, the son of Beor, reigned in Edom. The name of his city was Dinhabah.",5.6
Genesis/Genesis_36-33,"Bela died, and Jobab, the son of Zerah of Bozrah, reigned in his place.",4.8
Genesis/Genesis_36-34,"Jobab died, and Husham of the land of the Temanites reigned in his place.",5.1
Genesis/Genesis_36-35,"Husham died, and Hadad, the son of Bedad, who struck Midian in the field of Moab, reigned in his place. The name of his city was Avith.",9.7
Genesis/Genesis_36-36,"Hadad died, and Samlah of Masrekah reigned in his place.",4.7
Genesis/Genesis_36-37,"Samlah died, and Shaul of Rehoboth by the river, reigned in his place.",4.8
Genesis/Genesis_36-38,"Shaul died, and Baal Hanan, the son of Achbor reigned in his place.",5.6
Genesis/Genesis_36-39,"Baal Hanan the son of Achbor died, and Hadar reigned in his place. The name of his city was Pau. His wife's name was Mehetabel, the daughter of Matred, the daughter of Mezahab.",12.8
Genesis/Genesis_36-40,"These are the names of the chiefs who came from Esau, according to their families, after their places, and by their names: chief Timna, chief Alvah, chief Jetheth,",11.4
Genesis/Genesis_36-41,"chief Oholibamah, chief Elah, chief Pinon,",3.7
Genesis/Genesis_36-42,"chief Kenaz, chief Teman, chief Mibzar,",3.9
Genesis/Genesis_36-43,"chief Magdiel, and chief Iram. These are the chiefs of Edom, according to their habitations in the land of their possession. This is Esau, the father of the Edomites.",11.8
Genesis/Genesis_37-1,"Jacob lived in the land of his father's travels, in the land of Canaan.",6.0
Genesis/Genesis_37-2,"This is the history of the generations of Jacob. Joseph, being seventeen years old, was feeding the flock with his brothers. He was a boy with the sons of Bilhah and Zilpah, his father's wives. Joseph brought an evil report of them to their father.",15.4
Genesis/Genesis_37-3,"Now Israel loved Joseph more than all his children, because he was the son of his old age, and he made him a coat of many colors.",8.1
Genesis/Genesis_37-4,"His brothers saw that their father loved him more than all his brothers, and they hated him, and couldn't speak peaceably to him.",7.5
Genesis/Genesis_37-5,"Joseph dreamed a dream, and he told it to his brothers, and they hated him all the more.",5.8
Genesis/Genesis_37-6,"He said to them, ""Please hear this dream which I have dreamed:",4.4
Genesis/Genesis_37-7,"for behold, we were binding sheaves in the field, and behold, my sheaf arose and also stood upright; and behold, your sheaves came around, and bowed down to my sheaf.""",12.0
Genesis/Genesis_37-8,"His brothers said to him, ""Will you indeed reign over us? Or will you indeed have dominion over us?"" They hated him all the more for his dreams and for his words.",11.0
Genesis/Genesis_37-9,"He dreamed yet another dream, and told it to his brothers, and said, ""Behold, I have dreamed yet another dream: and behold, the sun and the moon and eleven stars bowed down to me.""",13.1
Genesis/Genesis_37-10,"He told it to his father and to his brothers. His father rebuked him, and said to him, ""What is this dream that you have dreamed? Will I and your mother and your brothers indeed come to bow ourselves down to you to the earth?""",13.9
Genesis/Genesis_37-11,"His brothers envied him, but his father kept this saying in mind.",5.2
Genesis/Genesis_37-12,His brothers went to feed their father's flock in Shechem.,4.8
Genesis/Genesis_37-13,"Israel said to Joseph, ""Aren't your brothers feeding the flock in Shechem? Come, and I will send you to them."" He said to him, ""Here I am.""",8.7
Genesis/Genesis_37-14,"He said to him, ""Go now, see whether it is well with your brothers, and well with the flock; and bring me word again."" So he sent him out of the valley of Hebron, and he came to Shechem.",12.4
Genesis/Genesis_37-15,"A certain man found him, and behold, he was wandering in the field. The man asked him, ""What are you looking for?""",7.8
Genesis/Genesis_37-16,"He said, ""I am looking for my brothers. Tell me, please, where they are feeding the flock.""",5.2
Genesis/Genesis_37-17,"The man said, ""They have left here, for I heard them say, 'Let us go to Dothan.'"" Joseph went after his brothers, and found them in Dothan.",9.4
Genesis/Genesis_37-18,"They saw him afar off, and before he came near to them, they conspired against him to kill him.",6.4
Genesis/Genesis_37-19,"They said one to another, ""Behold, this dreamer comes.",4.6
Genesis/Genesis_37-20,"Come now therefore, and let's kill him, and cast him into one of the pits, and we will say, 'An evil animal has devoured him.' We will see what will become of his dreams.""",10.7
Genesis/Genesis_37-21,"Reuben heard it, and delivered him out of their hand, and said, ""Let's not take his life.""",6.0
Genesis/Genesis_37-22,"Reuben said to them, ""Shed no blood. Throw him into this pit that is in the wilderness, but lay no hand on him""-- that he might deliver him out of their hand, to restore him to his father.",10.9
Genesis/Genesis_37-23,"It happened, when Joseph came to his brothers, that they stripped Joseph of his coat, the coat of many colors that was on him;",8.0
Genesis/Genesis_37-24,"and they took him, and threw him into the pit. The pit was empty. There was no water in it.",6.1
Genesis/Genesis_37-25,"They sat down to eat bread, and they lifted up their eyes and looked, and saw a caravan of Ishmaelites was coming from Gilead, with their camels bearing spices and balm and myrrh, going to carry it down to Egypt.",13.7
Genesis/Genesis_37-26,"Judah said to his brothers, ""What profit is it if we kill our brother and conceal his blood?",6.4
Genesis/Genesis_37-27,"Come, and let's sell him to the Ishmaelites, and not let our hand be on him; for he is our brother, our flesh."" His brothers listened to him.",8.8
Genesis/Genesis_37-28,"Midianites who were merchants passed by, and they drew and lifted up Joseph out of the pit, and sold Joseph to the Ishmaelites for twenty pieces of silver. They brought Joseph into Egypt.",12.2
Genesis/Genesis_37-29,Reuben returned to the pit; and saw that Joseph wasn't in the pit; and he tore his clothes.,6.0
Genesis/Genesis_37-30,"He returned to his brothers, and said, ""The child is no more; and I, where will I go?""",6.7
Genesis/Genesis_37-31,"They took Joseph's coat, and killed a male goat, and dipped the coat in the blood.",4.7
Genesis/Genesis_37-32,"They took the coat of many colors, and they brought it to their father, and said, ""We have found this. Examine it, now, whether it is your son's coat or not.""",10.2
Genesis/Genesis_37-33,"He recognized it, and said, ""It is my son's coat. An evil animal has devoured him. Joseph is without doubt torn in pieces.""",10.6
Genesis/Genesis_37-34,"Jacob tore his clothes, and put sackcloth on his waist, and mourned for his son many days.",6.2
Genesis/Genesis_37-35,"All his sons and all his daughters rose up to comfort him, but he refused to be comforted. He said, ""For I will go down to Sheol to my son mourning."" His father wept for him.",12.8
Genesis/Genesis_37-36,"The Midianites sold him into Egypt to Potiphar, an officer of Pharaoh's, the captain of the guard.",7.5
Genesis/Genesis_38-1,"It happened at that time, that Judah went down from his brothers, and visited a certain Adullamite, whose name was Hirah.",8.2
Genesis/Genesis_38-2,"Judah saw there a daughter of a certain Canaanite whose name was Shua. He took her, and went in to her.",6.4
Genesis/Genesis_38-3,"She conceived, and bore a son; and he named him Er.",3.7
Genesis/Genesis_38-4,"She conceived again, and bore a son; and she named him Onan.",4.3
Genesis/Genesis_38-5,"She yet again bore a son, and named him Shelah: and he was at Chezib, when she bore him.",6.5
Genesis/Genesis_38-6,"Judah took a wife for Er, his firstborn, and her name was Tamar.",5.2
Genesis/Genesis_38-7,"Er, Judah's firstborn, was wicked in the sight of Yahweh. Yahweh killed him.",6.0
Genesis/Genesis_38-8,"Judah said to Onan, ""Go in to your brother's wife, and perform the duty of a husband's brother to her, and raise up seed to your brother.""",9.3
Genesis/Genesis_38-9,"Onan knew that the seed wouldn't be his; and it happened, when he went in to his brother's wife, that he spilled it on the ground, lest he should give seed to his brother.",9.8
Genesis/Genesis_38-10,"The thing which he did was evil in the sight of Yahweh, and he killed him also.",5.8
Genesis/Genesis_38-11,"Then Judah said to Tamar, his daughter-in-law, ""Remain a widow in your father's house, until Shelah, my son, is grown up;"" for he said, ""Lest he also die, like his brothers."" Tamar went and lived in her father's house.",15.4
Genesis/Genesis_38-12,"After many days, Shua's daughter, the wife of Judah, died. Judah was comforted, and went up to his sheepshearers to Timnah, he and his friend Hirah, the Adullamite.",11.3
Genesis/Genesis_38-13,"It was told Tamar, saying, ""Behold, your father-in-law is going up to Timnah to shear his sheep.""",6.4
Genesis/Genesis_38-14,"She took off of her the garments of her widowhood, and covered herself with her veil, and wrapped herself, and sat in the gate of Enaim, which is by the way to Timnah; for she saw that Shelah was grown up, and she wasn't given to him as a wife.",14.8
Genesis/Genesis_38-15,"When Judah saw her, he thought that she was a prostitute, for she had covered her face.",5.3
Genesis/Genesis_38-16,"He turned to her by the way, and said, ""Please come, let me come in to you,"" for he didn't know that she was his daughter-in-law. She said, ""What will you give me, that you may come in to me?""",11.9
Genesis/Genesis_38-17,"He said, ""I will send you a kid of the goats from the flock."" She said, ""Will you give me a pledge, until you send it?""",8.2
Genesis/Genesis_38-18,"He said, ""What pledge will I give you?"" She said, ""Your signet and your cord, and your staff that is in your hand."" He gave them to her, and came in to her, and she conceived by him.",13.4
Genesis/Genesis_38-19,"She arose, and went away, and put off her veil from her, and put on the garments of her widowhood.",5.8
Genesis/Genesis_38-20,"Judah sent the kid of the goats by the hand of his friend, the Adullamite, to receive the pledge from the woman's hand, but he didn't find her.",8.4
Genesis/Genesis_38-21,"Then he asked the men of her place, saying, ""Where is the prostitute, that was at Enaim by the road?"" They said, ""There has been no prostitute here.""",9.5
Genesis/Genesis_38-22,"He returned to Judah, and said, ""I haven't found her; and also the men of the place said, 'There has been no prostitute here.'""",8.7
Genesis/Genesis_38-23,"Judah said, ""Let her keep it, lest we be shamed. Behold, I sent this kid, and you haven't found her.""",7.1
Genesis/Genesis_38-24,"It happened about three months later, that it was told Judah, saying, ""Tamar, your daughter-in-law, has played the prostitute; and moreover, behold, she is with child by prostitution."" Judah said, ""Bring her forth, and let her be burnt.""",16.6
Genesis/Genesis_38-25,"When she was brought forth, she sent to her father-in-law, saying, ""By the man, whose these are, I am with child."" She also said, ""Please discern whose are these--the signet, and the cords, and the staff.""",14.2
Genesis/Genesis_38-26,"Judah acknowledged them, and said, ""She is more righteous than I, because I didn't give her to Shelah, my son."" He knew her again no more.",10.1
Genesis/Genesis_38-27,"It happened in the time of her travail, that behold, twins were in her womb.",5.2
Genesis/Genesis_38-28,"When she travailed, one put out a hand, and the midwife took and tied a scarlet thread on his hand, saying, ""This came out first.""",9.3
Genesis/Genesis_38-29,"It happened, as he drew back his hand, that behold, his brother came out, and she said, ""Why have you made a breach for yourself?"" Therefore his name was called Perez.",11.0
Genesis/Genesis_38-30,"Afterward his brother came out, that had the scarlet thread on his hand, and his name was called Zerah.",7.5
Genesis/Genesis_39-1,"Joseph was brought down to Egypt. Potiphar, an officer of Pharaoh's, the captain of the guard, an Egyptian, bought him from the hand of the Ishmaelites that had brought him down there.",12.1
Genesis/Genesis_39-2,"Yahweh was with Joseph, and he was a prosperous man. He was in the house of his master the Egyptian.",7.3
Genesis/Genesis_39-3,"His master saw that Yahweh was with him, and that Yahweh made all that he did prosper in his hand.",6.7
Genesis/Genesis_39-4,"Joseph found favor in his sight. He ministered to him, and he made him overseer over his house, and all that he had he put into his hand.",10.5
Genesis/Genesis_39-5,"It happened from the time that he made him overseer in his house, and over all that he had, that Yahweh blessed the Egyptian's house for Joseph's sake; and the blessing of Yahweh was on all that he had, in the house and in the field.",14.3
Genesis/Genesis_39-6,"He left all that he had in Joseph's hand. He didn't concern himself with anything, except for the food which he ate. Joseph was well-built and handsome.",10.7
Genesis/Genesis_39-7,"It happened after these things, that his master's wife cast her eyes on Joseph; and she said, ""Lie with me.""",7.8
Genesis/Genesis_39-8,"But he refused, and said to his master's wife, ""Behold, my master doesn't know what is with me in the house, and he has put all that he has into my hand.",11.3
Genesis/Genesis_39-9,"He isn't greater in this house than I, neither has he kept back anything from me but you, because you are his wife. How then can I do this great wickedness, and sin against God?""",12.8
Genesis/Genesis_39-10,"As she spoke to Joseph day by day, he didn't listen to her, to lie by her, or to be with her.",8.1
Genesis/Genesis_39-11,"About this time, he went into the house to do his work, and there were none of the men of the house inside.",7.4
Genesis/Genesis_39-12,"She caught him by his garment, saying, ""Lie with me!"" He left his garment in her hand, and ran outside.",8.4
Genesis/Genesis_39-13,"When she saw that he had left his garment in her hand, and had run outside,",5.1
Genesis/Genesis_39-14,"she called to the men of her house, and spoke to them, saying, ""Behold, he has brought in a Hebrew to us to mock us. He came in to me to lie with me, and I cried with a loud voice.",12.5
Genesis/Genesis_39-15,"It happened, when he heard that I lifted up my voice and cried, that he left his garment by me, and ran outside.""",7.4
Genesis/Genesis_39-16,"She laid up his garment by her, until his master came home.",4.0
Genesis/Genesis_39-17,"She spoke to him according to these words, saying, ""The Hebrew servant, whom you have brought to us, came in to me to mock me,",8.2
Genesis/Genesis_39-18,"and it happened, as I lifted up my voice and cried, that he left his garment by me, and ran outside.""",5.7
Genesis/Genesis_39-19,"It happened, when his master heard the words of his wife, which she spoke to him, saying, ""This is what your servant did to me,"" that his wrath was kindled.",10.0
Genesis/Genesis_39-20,"Joseph's master took him, and put him into the prison, the place where the king's prisoners were bound, and he was there in custody.",8.5
Genesis/Genesis_39-21,"But Yahweh was with Joseph, and showed kindness to him, and gave him favor in the sight of the keeper of the prison.",7.0
Genesis/Genesis_39-22,"The keeper of the prison committed to Joseph's hand all the prisoners who were in the prison. Whatever they did there, he was responsible for it.",9.1
Genesis/Genesis_39-23,"The keeper of the prison didn't look after anything that was under his hand, because Yahweh was with him; and that which he did, Yahweh made it prosper.",9.0
Genesis/Genesis_40-1,"It happened after these things, that the butler of the king of Egypt and his baker offended their lord, the king of Egypt.",8.3
Genesis/Genesis_40-2,"Pharaoh was angry with his two officers, the chief cupbearer and the chief baker.",5.5
Genesis/Genesis_40-3,"He put them in custody in the house of the captain of the guard, into the prison, the place where Joseph was bound.",7.3
Genesis/Genesis_40-4,"The captain of the guard assigned them to Joseph, and he took care of them. They stayed in prison many days.",6.9
Genesis/Genesis_40-5,"They both dreamed a dream, each man his dream, in one night, each man according to the interpretation of his dream, the cupbearer and the baker of the king of Egypt, who were bound in the prison.",11.9
Genesis/Genesis_40-6,"Joseph came in to them in the morning, and saw them, and saw that they were sad.",5.5
Genesis/Genesis_40-7,"He asked Pharaoh's officers who were with him in custody in his master's house, saying, ""Why do you look so sad today?""",7.3
Genesis/Genesis_40-8,"They said to him, ""We have dreamed a dream, and there is no one who can interpret it."" Joseph said to them, ""Don't interpretations belong to God? Please tell it to me.""",12.8
Genesis/Genesis_40-9,"The chief cupbearer told his dream to Joseph, and said to him, ""In my dream, behold, a vine was in front of me,",8.5
Genesis/Genesis_40-10,"and in the vine were three branches. It was as though it budded, its blossoms shot forth, and the clusters of it brought forth ripe grapes.",9.1
Genesis/Genesis_40-11,"Pharaoh's cup was in my hand; and I took the grapes, and pressed them into Pharaoh's cup, and I gave the cup into Pharaoh's hand.""",8.4
Genesis/Genesis_40-12,"Joseph said to him, ""This is the interpretation of it: the three branches are three days.",7.4
Genesis/Genesis_40-13,"Within three more days, Pharaoh will lift up your head, and restore you to your office. You will give Pharaoh's cup into his hand, the way you did when you were his cupbearer.",11.5
Genesis/Genesis_40-14,"But remember me when it will be well with you, and show kindness, please, to me, and make mention of me to Pharaoh, and bring me out of this house.",8.1
Genesis/Genesis_40-15,"For indeed, I was stolen away out of the land of the Hebrews, and here also have I done nothing that they should put me into the dungeon.""",8.1
Genesis/Genesis_40-16,"When the chief baker saw that the interpretation was good, he said to Joseph, ""I also was in my dream, and behold, three baskets of white bread were on my head.",12.0
Genesis/Genesis_40-17,"In the uppermost basket there was all kinds of baked food for Pharaoh, and the birds ate them out of the basket on my head.""",7.7
Genesis/Genesis_40-18,"Joseph answered, ""This is the interpretation of it. The three baskets are three days.",6.9
Genesis/Genesis_40-19,"Within three more days, Pharaoh will lift up your head from off you, and will hang you on a tree; and the birds will eat your flesh from off you.""",9.8
Genesis/Genesis_40-20,"It happened the third day, which was Pharaoh's birthday, that he made a feast for all his servants, and he lifted up the head of the chief cupbearer and the head of the chief baker among his servants.",11.3
Genesis/Genesis_40-21,"He restored the chief cupbearer to his position again, and he gave the cup into Pharaoh's hand;",6.5
Genesis/Genesis_40-22,"but he hanged the chief baker, as Joseph had interpreted to them.",3.8
Genesis/Genesis_40-23,"Yet the chief cupbearer didn't remember Joseph, but forgot him.",5.2
Genesis/Genesis_41-1,"It happened at the end of two full years, that Pharaoh dreamed: and behold, he stood by the river.",7.5
Genesis/Genesis_41-2,"Behold, there came up out of the river seven cattle, sleek and fat, and they fed in the marsh grass.",7.7
Genesis/Genesis_41-3,"Behold, seven other cattle came up after them out of the river, ugly and thin, and stood by the other cattle on the brink of the river.",9.0
Genesis/Genesis_41-4,The ugly and thin cattle ate up the seven sleek and fat cattle. So Pharaoh awoke.,7.6
Genesis/Genesis_41-5,"He slept and dreamed a second time: and behold, seven heads of grain came up on one stalk, healthy and good.",7.9
Genesis/Genesis_41-6,"Behold, seven heads of grain, thin and blasted with the east wind, sprung up after them.",5.6
Genesis/Genesis_41-7,"The thin heads of grain swallowed up the seven healthy and full ears. Pharaoh awoke, and behold, it was a dream.",8.0
Genesis/Genesis_41-8,"It happened in the morning that his spirit was troubled, and he sent and called for all of Egypt's magicians and wise men. Pharaoh told them his dreams, but there was no one who could interpret them to Pharaoh.",13.5
Genesis/Genesis_41-9,"Then the chief cupbearer spoke to Pharaoh, saying, ""I remember my faults today.",5.7
Genesis/Genesis_41-10,"Pharaoh was angry with his servants, and put me in custody in the house of the captain of the guard, me and the chief baker.",7.0
Genesis/Genesis_41-11,"We dreamed a dream in one night, I and he. We dreamed each man according to the interpretation of his dream.",7.4
Genesis/Genesis_41-12,"There was with us there a young man, a Hebrew, servant to the captain of the guard, and we told him, and he interpreted to us our dreams. To each man according to his dream he interpreted.",12.0
Genesis/Genesis_41-13,"It happened, as he interpreted to us, so it was: he restored me to my office, and he hanged him.""",7.2
