SigLA Linear A tablet texts rendered in Unicode
================================================

DATA TYPE AND COVERAGE
Actual tablet/document sign sequences derived from SigLA's scholarly sign-attestation
dataset, not a character inventory and not a translation. This snapshot was generated
2026-07-25 and contains 802 SigLA documents. SigLA reports that all Linear A
tablets listed in GORILA are present, plus selected other document types and newer finds.
Each row preserves the SigLA document identifier, metadata, sign order, approximate word
grouping, Unicode glyph sequence, scholarly display readings, GORILA sign identifiers,
roles, and source links.

METHOD AND LIMITATIONS
The Unicode sequence is a derivative rendering: each classified SigLA GORILA sign ID was
mapped to its identically named Unicode 17.0 Linear A character. Uncertain readings retain
"?" in the ID/reading fields. [SIGN-ID] in the Unicode field marks an unclassified,
unreadable, or not-directly-encoded sign; it is deliberately not guessed. Spaces reflect
SigLA's word/role grouping, but line layout, two-dimensional placement, numerals not tagged
as sign attestations, erasures, damage, and palaeographic variants cannot be fully preserved
in plain text. Consult each source URL and drawing for the authoritative context. Linear A
is undeciphered; display readings are conventional approximate values, not translations.

PROVENANCE, ATTRIBUTION, AND LICENSE
Derived from SigLA: The Signs of Linear A, by Ester Salgarella and Simon Castellan.
Dataset snapshot source: https://sigla.phis.me/
Coverage/change log: https://sigla.phis.me/about.html
Dataset documentation: https://sigla.phis.me/paper.html
SigLA dataset and drawings license: Creative Commons Attribution-NonCommercial-ShareAlike
4.0 International (CC BY-NC-SA 4.0):
https://creativecommons.org/licenses/by-nc-sa/4.0/
This transformed Unicode transcription is distributed under the same CC BY-NC-SA 4.0
license. Changes made: selected textual metadata/sign attestations, ordered occurrences,
mapped GORILA IDs to Unicode 17.0 code points, and serialized as UTF-8 TSV. No drawings or
GORILA page images are included.
Unicode mapping source: https://www.unicode.org/Public/17.0.0/ucd/UnicodeData.txt
Unicode data license: https://www.unicode.org/license.txt
INSCRIBE viewer (3D models; no direct alignment asserted here):
https://www.inscribercproject.com/3d_viewer_home.php

FORMAT
Tab-separated UTF-8. One record per document. A "-" value means SigLA did not supply it.

document	type	site	period	signs_reported	words_reported	occurrences_extracted	unicode_encoded	unicode_sequence	scholarly_reading	gorila_sign_ids	roles	sigla_url	corpus_url
HT 46a	Tablet	Haghia Triada	LM IB	6	3	6	4	𐘕𐘘 [?] 𐙂𐘁 [A707]	mu-ru ? ku-ro A707	AB23-AB26 ? AB81-AB02 A707	Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram | Fraction	https://sigla.phis.me/document/HT%2046a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=124
HT 46b	Tablet	Haghia Triada	LM IB	2	0	2	0	[A707] [?]	A707 ?	A707 ?	Fraction | Erasure (Unknown?)	https://sigla.phis.me/document/HT%2046b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=124
HT 47a	Tablet	Haghia Triada	LM IB	16	8	16	15	𐘾 𐛗 𐙂𐘰𐘅𐘹 𐘬 𐘉 𐘢 𐘸𐘀𐘁 [?] 𐘻𐘯𐘻	ka A547 ku-*56-na-tu du u pi ki-da-ro ? mi-nu-mi	AB77 A547 AB81-AB56-AB06-AB69 AB51 AB10 AB39 AB67-AB01-AB02 ? AB73-AB55-AB73	Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram | Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2047a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=126
HT 47b	Tablet	Haghia Triada	LM IB	3	1	3	3	𐘴𐘅𐘙	ra-na-re	AB60-AB06-AB27	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2047b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=126
HT 49a	Tablet	Haghia Triada	LM IB	32	12	32	25	[?]𐘽𐘬 𐘳𐘅𐘠 [?] 𐘭 𐘲𐘸 [?] 𐘠𐘬𐘝 [?][?] 𐘤𐘴 𐘇𐘘 [?]𐙢 𐙂𐘰𐘯 𐘹𐘲𐘜 𐘸[?]𐘹𐘸	?-ra_2-du ta-na-ti ? ri su-ki ? ti-du-ni ?-? si-ra a-ru ?-A312 ku-*56-nu tu-su-pu_2 AB67-?-AB69-AB67	?-AB76-AB51 AB59-AB06-AB37 ? AB53 AB58-AB67 ? AB37-AB51-AB30 ?-? AB41-AB60 AB08-AB26 ?-A312 AB81-AB56-AB55 AB69-AB58-AB29 AB67-?-AB69-AB67	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram | Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram	https://sigla.phis.me/document/HT%2049a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=128
HT 49b	Tablet	Haghia Triada	LM IB	7	7	7	4	𐙂 𐘚 𐘳 [?] 𐘾 [?] [?]	ku i ta ? ka ? ?	AB81 AB28 AB59 ? AB77 ? ?	Syllabogram | Syllabogram | Syllabogram | Syllabogram | Syllabogram | Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2049b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=130
HT 50a	Tablet	Haghia Triada	LM IB	15	1	15	7	[?] 𐙉 [A704] 𐜓 [A704] 𐜗 [A707] 𐜎 [A707] 𐙘 [A707] 𐙋𐛺 [A704][A705]	? AB120/GRA A704 A618 A704 A622 A707 A613 A707 A304 A707 AB122/OLIV-A587 A704-A705	? AB120 A704 A618 A704 A622 A707 A613 A707 A304 A707 AB122-A587 A704-A705	Syllabogram | Logogram | Fraction | Logogram | Fraction | Logogram | Fraction | Logogram | Fraction | Logogram | Fraction | Logogram,Logogram | Fraction,Fraction	https://sigla.phis.me/document/HT%2050a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=132
HT 50b	Tablet	Haghia Triada	LM IB	4	1	4	2	[?] 𐜓 [?] 𐜉	? A618 ? A608	? A618 ? A608	Logogram? | Logogram | Syllabogram | Logogram	https://sigla.phis.me/document/HT%2050b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=132
HT 51a	Tablet	Haghia Triada	LM IB	8	2	8	5	𐘝 𐘃 [?][?] 𐘠𐘝 [?]𐘙	AB30/FIC AB04 ?-? ti-ni ?-re	AB30 AB04 ?-? AB37-AB30 ?-AB27	Logogram | Transaction sign | Logogram,Logogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2051a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=134
HT 51b	Tablet	Haghia Triada	LM IB	8	3	8	6	𐙂𐘋𐘳 𐙀𐘬 [A707][A705] 𐘤	ku-me-ta *79-du A707-A705 si	AB81-AB13-AB59 AB79-AB51 A707-A705 AB41	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Fraction,Fraction | Syllabogram	https://sigla.phis.me/document/HT%2051b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=134
HT 52a	Tablet	Haghia Triada	LM IB	7	2	7	6	𐘞𐙁 𐘃 [?] 𐘆𐘾𐘹	sa-ma AB04 ? di-ka-tu	AB31-AB80 AB04 ? AB07-AB77-AB69	Syllabogram,Syllabogram | Transaction sign | Logogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2052a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=136
HT 52b	Tablet	Haghia Triada	LM IB	2	1	2	2	𐘗 𐙉	ne AB120/GRA	AB24 AB120	Syllabogram | Logogram	https://sigla.phis.me/document/HT%2052b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=136
HT 53a	Tablet	Haghia Triada	LM IB	7	5	7	3	[?] 𐘞𐘗 [?] [?] [AB302] 𐘴	? sa-ne ? ? AB302/OLE ra	? AB31-AB24 ? ? AB302 AB60	Syllabogram | Syllabogram,Syllabogram | Syllabogram | Syllabogram | Logogram | Syllabogram	https://sigla.phis.me/document/HT%2053a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=136
HT 53b	Tablet	Haghia Triada	LM IB	3	2	3	2	[?] 𐙂𐘙	? ku-re	? AB81-AB27	Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2053b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=136
HT 54a	Tablet	Haghia Triada	LM IB	9	4	9	7	[?][?] 𐙂𐘻𐘅𐘿 𐘸 𐘻𐘽	?-? ku-mi-na-qe ki mi-ra_2	?-? AB81-AB73-AB06-AB78 AB67 AB73-AB76	Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2054a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=140
HT 54b	Tablet	Haghia Triada	LM IB	1	1	1	1	𐘸	ki	AB67	Syllabogram	https://sigla.phis.me/document/HT%2054b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=140
HT 55a	Tablet	Haghia Triada	LM IB	10	6	10	9	𐘸𐘁 𐙁𐘙 𐙕 𐘤𐘘 𐘗 𐘹 [?]	ki-ro ma-re A301 si-ru ne tu ?	AB67-AB02 AB80-AB27 A301 AB41-AB26 AB24 AB69 ?	Syllabogram,Syllabogram | Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram | Syllabogram | Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2055a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=142
HT 55b	Tablet	Haghia Triada	LM IB	5	4	5	5	𐘃 𐘿 𐘭𐘱 𐘚	te qe ri-ja i	AB04 AB78 AB53-AB57 AB28	Syllabogram | Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2055b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=142
HT 56a	Tablet	Haghia Triada	LM IB	4	2	4	3	𐙓 𐘞 [A707] 𐘉	AB188 sa A707 u	AB188 AB31 A707 AB10	Transaction sign? | Syllabogram | Fraction | Syllabogram	https://sigla.phis.me/document/HT%2056a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=144
HT 56b	Tablet	Haghia Triada	LM IB	1	0	1	1	𐜓	A618	A618	Logogram	https://sigla.phis.me/document/HT%2056b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=144
HT 57a	Tablet	Haghia Triada	LM IB	6	2	6	4	𐘀 [?] 𐘿𐘴 𐘇 [A705]	da ? qe-ra a A705	AB01 ? AB78-AB60 AB08 A705	Syllabogram | Erasure (Unknown?) | Syllabogram,Syllabogram | Syllabogram | Fraction	https://sigla.phis.me/document/HT%2057a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=146
HT 57b	Tablet	Haghia Triada	LM IB	1	0	1	1	𐙙	A305	A305	Logogram	https://sigla.phis.me/document/HT%2057b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=146
HT 58	Tablet	Haghia Triada	LM IB	10	2	10	9	𐘿𐘠𐘴𐘬 [?]𐜋𐜗𐜎𐙋 𐘉	qe-ti-ra-du ?-A610-A622-A613-AB122/OLIV u	AB78-AB37-AB60-AB51 ?-A610-A622-A613-AB122 AB10	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram | Syllabogram	https://sigla.phis.me/document/HT%2058/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=148
HT 60	Tablet	Haghia Triada	LM IB	10	0	10	5	𐜏 [A708] 𐛙 [A708] 𐙍 [A708] [?]𐚹𐚻 [A7092]	A614 A708 A549 A708 AB131/VINa A708 ?-A508-A510 A7092	A614 A708 A549 A708 AB131a A708 ?-A508-A510 A7092	Logogram | Fraction | Logogram | Fraction | Logogram | Fraction | Logogram,Logogram,Logogram | Fraction	https://sigla.phis.me/document/HT%2060/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=150
HT 61	Tablet	Haghia Triada	LM IB	3	1	3	3	𐘻𐘠 𐛲	mi-ti A579	AB73-AB37 A579	Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/HT%2061/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=150
HT 62+73	Tablet	Haghia Triada	LM IB	28	10	28	20	[?]𐘞𐘴 𐘃 𐙍 [?]𐘅 𐙉 [A704] 𐘾𐙂 [AB28b]𐘠[?] 𐘆 [A704] 𐘾 [AB100][?] 𐘺 𐘯 𐙂 𐘂𐘚𐘸 𐘞𐘁𐘿	?-sa-ra AB04 AB131/VINa ?-na AB120/GRA A704 ka-ku ib-ti-? AB07 A704 AB77 *100-? ko nu ku pa-i-ki sa-ro-qe	?-AB31-AB60 AB04 AB131a ?-AB06 AB120 A704 AB77-AB81 AB28b-AB37-? AB07 A704 AB77 AB100-? AB70 AB55 AB81 AB03-AB28-AB67 AB31-AB02-AB78	Syllabogram,Syllabogram,Syllabogram | Transaction sign | Logogram | Syllabogram,Syllabogram | Logogram | Fraction | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram | Fraction | Logogram | Syllabogram,Syllabogram | Syllabogram | Syllabogram | Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2062%2B73/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=152
HT 63	Tablet	Haghia Triada	LM IB	7	3	7	7	𐙙𐘃 𐘾𐘠 𐘲𐘜 𐙀	A305-AB04 ka-ti su-pu_2 *79	A305-AB04 AB77-AB37 AB58-AB29 AB79	Transaction sign?,Transaction sign? | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2063/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=154
HT 64	Tablet	Haghia Triada	LM IB	7	3	7	7	𐙂𐙀𐘅 𐘅 𐘘𐙁 𐘓	ku-*79-na na ru-ma AB22/CAPf	AB81-AB79-AB06 AB06 AB26-AB80 AB22f	Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/HT%2064/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=154
HT 65	Tablet	Haghia Triada	LM IB	2	0	2	1	𐜤 [A708]	A644 A708	A644 A708	Logogram | Fraction	https://sigla.phis.me/document/HT%2065/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=156
HT 66	Tablet	Haghia Triada	LM IB	7	4	7	6	𐙀 [AB100] 𐘆 𐘳 𐘳𐘻 𐘙	AB79 AB100/VIR di ta ta-mi re	AB79 AB100 AB07 AB59 AB59-AB73 AB27	Transaction sign? | Logogram | Syllabogram | Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2066/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=156
HT 68	Tablet	Haghia Triada	LM IB	2	1	2	1	𐘶 [AB100]	ju AB100/VIR	AB65 AB100	Syllabogram | Logogram	https://sigla.phis.me/document/HT%2068/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=158
HT 69	Tablet	Haghia Triada	LM IB	4	1	4	4	𐘆 𐙁𐘆 𐘆	AB07 ma-di AB07	AB07 AB80-AB07 AB07	Logogram | Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/HT%2069/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=158
HT 70	Tablet	Haghia Triada	LM IB	8	2	8	6	𐘝 𐘃 𐘌𐙈𐘞 [A704] 𐘚 [?]	AB30/FIC AB04 qa-*118-sa A704 AB28 ?	AB30 AB04 AB16-AB118-AB31 A704 AB28 ?	Logogram | Transaction sign? | Syllabogram,Syllabogram,Syllabogram | Fraction | Logogram? | Syllabogram	https://sigla.phis.me/document/HT%2070/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=158
HT 72	Tablet	Haghia Triada	LM IB	5	2	5	1	𐘤[AB100][?] [?][?]	si-*100-? ?-?	AB41-AB100-? ?-?	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2072/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=160
HT 74	Tablet	Haghia Triada	LM IB	3	2	3	2	𐙂𐘁 [?]	ku-ro ?	AB81-AB02 ?	Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2074/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=160
HT 75	Tablet	Haghia Triada	LM IB	2	1	2	2	𐘾𐘘	ka-ru	AB77-AB26	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2075/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=160
HT 78	Tablet	Haghia Triada	LM IB	2	1	2	2	𐘕𐙢	mu-A312	AB23-A312	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2078/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=162
HT 79+83	Tablet	Haghia Triada	LM IB	13	7	13	12	𐘚 𐙙 𐘾 𐘀𐘰 𐘹𐘂𐘭 𐘹[?] 𐙂𐘝 𐙀	i A305 ka da-*56 tu-pa-ri tu-? ku-ni *79	AB28 A305 AB77 AB01-AB56 AB69-AB03-AB53 AB69-? AB81-AB30 AB79	Syllabogram | Transaction sign? | Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/HT%2079%2B83/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=162
HT 80	Tablet	Haghia Triada	LM IB	2	1	2	2	𐘶𐘴	ju-ra	AB65-AB60	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2080/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=162
HT 81	Tablet	Haghia Triada	LM IB	9	3	9	7	𐘇𐘈 𐛚 [A706] 𐘭𐘲𐙁 [A7094] 𐘸	a-se A550 A706 ri-su-ma A7094 ki	AB08-AB09 A550 A706 AB53-AB58-AB80 A7094 AB67	Syllabogram,Syllabogram | Transaction sign? | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram	https://sigla.phis.me/document/HT%2081/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=164
HT 82	Tablet	Haghia Triada	LM IB	5	1	5	2	𐛮 [A708] [?] 𐜫 [A704]	A575 A708 ? A653 A704	A575 A708 ? A653 A704	Logogram | Fraction | Syllabogram | Logogram | Fraction	https://sigla.phis.me/document/HT%2082/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=164
HT 84	Tablet	Haghia Triada	LM IB	7	3	7	5	𐘐𐘱𐘬 [?] 𐘯𐘠 [AB100]	qif-ja-du ? nu-ti AB100/VIR	AB21f-AB57-AB51 ? AB55-AB37 AB100	Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/HT%2084/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=164
HT 85a	Tablet	Haghia Triada	LM IB	24	9	24	23	𐘇𐘬 𐜠[AB100] 𐘀𐘭𐘀 𐘰𐘝 𐘉𐙱𐘍 𐘀𐘤𐙈 𐙂𐙀𐘝 𐘃𐘥 𐘀𐘙 𐙂𐘁	a-du A638-AB100 da-ri-da *56-ni u-A325-za da-si-*118 ku-*79-ni te-ke da-re ku-ro	AB08-AB51 A638-AB100 AB01-AB53-AB01 AB56-AB30 AB10-A325-AB17 AB01-AB41-AB118 AB81-AB79-AB30 AB04-AB44 AB01-AB27 AB81-AB02	Syllabogram,Syllabogram | Transaction sign,Transaction sign | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2085a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=166
HT 85b	Tablet	Haghia Triada	LM IB	32	9	32	31	𐘸𐘸𐘴𐘱 𐘸𐘙𐘷 𐘿𐘾 𐘂 𐘃𐘹[?] 𐘾 𐘆𐘈𐘮 𐘆 𐘋𐘍 𐘙𐘆𐘈 𐘮𐘬𐘝𐘻 𐙁𐘆 𐘌𐙠𐘚	ki-ki-ra-ja ki-re-ta_2 qe-ka AB03 te-tu-? AB77 AB07-AB09-AB54 AB07 me-za re-di-se wa-du-ni-mi ma-di qa-A310-i	AB67-AB67-AB60-AB57 AB67-AB27-AB66 AB78-AB77 AB03 AB04-AB69-? AB77 AB07-AB09-AB54 AB07 AB13-AB17 AB27-AB07-AB09 AB54-AB51-AB30-AB73 AB80-AB07 AB16-A310-AB28	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram | Logogram | Erasure (Unknown),Erasure (Unknown),Erasure (Unknown) | Logogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%2085b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=168
HT 86a	Tablet	Haghia Triada	LM IB	24	8	24	24	𐘇𐘾𐘘 𐙂𐘝𐘲 𐛷 𐘞𐘘 𐘆𐘦𐘘 𐘌𐘽𐘮 𐘇𐘬 𐘀𐘋 𐛳 𐘻𐘯𐘃 𐘞	a-ka-ru ku-ni-su A584 sa-ru di-de-ru qa-ra_2-wa a-du da-me A580 mi-nu-te AB31	AB08-AB77-AB26 AB81-AB30-AB58 A584 AB31-AB26 AB07-AB45-AB26 AB16-AB76-AB54 AB08-AB51 AB01-AB13 A580 AB73-AB55-AB04 AB31	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram | Erasure (Unknown)	https://sigla.phis.me/document/HT%2086a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=170
